Date,Open,High,Low,Close,Volume,Adj Close
2010-02-16,1014.02,1047.14,1014.02,1043.92,14985000,1043.92
2010-02-08,998.28,1023.41,987.43,1014.02,13872000,1014.02
2010-02-01,1016.78,1054.69,971.70,998.28,15428000,998.28
2010-01-25,1037.78,1056.72,1012.25,1016.78,13908000,1016.78
2010-01-19,1091.80,1104.51,1037.04,1037.78,16707500,1037.78
2010-01-11,1116.19,1129.36,1082.94,1091.80,17510000,1091.80
2010-01-04,1068.21,1116.87,1068.21,1116.19,17726000,1116.19
2009-12-28,1077.20,1085.38,1068.13,1068.21,17007500,1068.21
2009-12-21,1043.97,1077.95,1043.97,1077.20,11382500,1077.20
2009-12-14,1048.50,1068.27,1038.62,1043.97,22878000,1043.97
2009-12-07,1068.43,1074.87,1030.81,1048.50,13476000,1048.50
2009-11-30,1067.62,1094.35,1060.11,1068.43,19678000,1068.43
2009-11-23,1073.09,1104.16,1063.01,1075.20,12665000,1075.20
2009-11-16,1085.14,1109.71,1065.49,1073.09,15770000,1073.09
2009-11-09,1082.92,1112.32,1070.74,1085.14,15214000,1085.14
2009-11-02,1052.80,1094.43,1042.03,1082.92,16708000,1082.92
2009-10-26,1102.48,1127.06,1044.23,1052.80,20152000,1052.80
2009-10-19,1104.79,1133.85,1095.90,1102.48,23368000,1102.48
2009-10-12,1054.36,1107.31,1053.19,1104.79,24348000,1104.79
2009-10-05,989.96,1057.86,987.68,1054.36,22044000,1054.36
2009-09-28,1018.66,1040.73,983.72,989.96,20652000,989.96
2009-09-21,1048.28,1058.83,1009.77,1018.66,23120000,1018.66
2009-09-14,1020.83,1064.90,1008.97,1048.28,34894000,1048.28
2009-09-08,981.88,1031.23,981.88,1020.83,26872500,1020.83
2009-08-31,993.73,993.73,958.81,981.88,27820000,981.88
2009-08-24,985.94,1005.00,975.66,993.73,19884000,993.73
2009-08-17,952.46,987.43,915.66,985.94,22882000,985.94
2009-08-10,957.81,963.89,943.11,952.46,19036000,952.46
2009-08-03,961.20,987.02,954.57,957.81,17372000,957.81
2009-07-27,969.08,979.74,934.48,961.20,17916000,961.20
2009-07-20,918.68,969.75,918.68,969.08,12640000,969.08
2009-07-13,854.15,923.70,846.03,918.68,11024000,918.68
2009-07-06,890.43,890.43,843.07,854.15,11044000,854.15
2009-06-29,912.01,938.94,887.48,890.43,13670000,890.43
2009-06-22,929.65,929.65,886.28,912.01,38308000,912.01
2009-06-15,988.76,988.76,921.15,929.65,19470000,929.65
2009-06-08,980.68,1014.80,962.54,988.76,19012000,988.76
2009-06-01,987.24,1027.70,957.67,980.68,21486000,980.68
2009-05-26,931.05,994.99,915.99,987.24,18000000,987.24
2009-05-18,913.54,975.08,913.54,931.05,16064000,931.05
2009-05-11,986.96,986.96,906.94,913.54,20228000,913.54
2009-05-04,905.38,992.85,905.38,986.96,18524000,986.96
2009-04-27,888.89,907.99,861.36,905.38,15190000,905.38
2009-04-20,875.80,894.97,825.77,888.89,13106000,888.89
2009-04-13,892.39,892.42,858.87,875.80,13212000,875.80
2009-04-06,911.27,911.27,851.04,892.39,12377500,892.39
2009-03-30,883.21,917.93,833.36,911.27,14546000,911.27
2009-03-23,856.23,919.02,856.23,883.21,13894000,883.21
2009-03-16,834.61,903.89,824.22,856.23,12906000,856.23
2009-03-09,778.76,848.03,767.73,834.61,10294000,834.61
2009-03-02,825.85,825.85,754.99,778.76,11718000,778.76
2009-02-23,845.81,869.00,811.87,825.85,12936000,825.85
2009-02-17,935.69,935.69,829.71,845.81,12527500,845.81
2009-02-09,975.25,993.96,901.96,935.69,11298000,935.69
2009-02-02,935.31,979.41,912.38,975.25,10930000,975.25
2009-01-26,934.83,990.60,932.28,935.31,11054000,935.31
2009-01-20,940.42,942.96,886.43,934.83,11382500,934.83
2009-01-12,978.82,978.82,886.21,940.42,11986000,940.42
2009-01-05,1019.80,1057.41,975.36,978.82,14498000,978.82
2008-12-29,929.31,1025.80,929.31,1019.80,17232500,1019.80
2008-12-22,940.89,950.32,904.96,929.31,14040000,929.31
2008-12-15,944.22,1015.61,929.15,940.89,25198000,940.89
2008-12-08,859.77,990.99,859.77,944.22,16658000,944.22
2008-12-01,968.23,968.23,796.49,859.77,13766000,859.77
2008-11-24,855.87,980.96,855.87,968.23,14882500,968.23
2008-11-17,912.18,924.76,759.47,855.87,22502000,855.87
2008-11-10,945.83,977.71,815.15,912.18,18656000,912.18
2008-11-03,956.71,1000.81,892.90,945.83,24850000,945.83
2008-10-27,817.42,983.60,765.04,956.71,37874000,956.71
2008-10-20,855.23,955.71,780.11,817.42,37834000,817.42
2008-10-13,806.23,984.10,754.97,855.23,49054000,855.23
2008-10-06,1059.10,1059.10,744.56,806.23,68138000,806.23
2008-09-29,1239.77,1239.77,1053.00,1059.10,47266000,1059.10
2008-09-22,1265.31,1300.70,1205.64,1239.77,43248000,1239.77
2008-09-15,1246.97,1267.70,1095.94,1265.31,75352000,1265.31
2008-09-08,1222.21,1250.99,1142.01,1246.97,40756000,1246.97
2008-09-02,1326.70,1327.63,1176.04,1222.21,31950000,1222.21
2008-08-25,1322.46,1355.75,1295.57,1326.70,25262000,1326.70
2008-08-18,1275.70,1351.50,1256.09,1322.46,27874000,1322.46
2008-08-11,1292.18,1323.63,1259.56,1275.70,36422000,1275.70
2008-08-04,1319.80,1326.24,1251.88,1292.18,33684000,1292.18
2008-07-28,1293.31,1368.35,1275.99,1319.80,33872000,1319.80
2008-07-21,1326.91,1363.41,1264.45,1293.31,39746000,1293.31
2008-07-14,1411.50,1422.75,1290.18,1326.91,44120000,1326.91
2008-07-07,1482.18,1492.87,1386.42,1411.50,44270000,1411.50
2008-06-30,1508.40,1544.86,1458.88,1482.18,42762500,1482.18
2008-06-23,1494.28,1533.88,1484.32,1508.40,35622000,1508.40
2008-06-16,1531.91,1563.83,1487.70,1494.28,34348000,1494.28
2008-06-09,1543.08,1579.47,1513.93,1531.91,35730000,1531.91
2008-06-02,1569.59,1592.04,1503.97,1543.08,36662000,1543.08
2008-05-27,1587.44,1587.44,1551.45,1569.59,32385000,1569.59
2008-05-19,1599.01,1663.95,1578.08,1587.44,37756000,1587.44
2008-05-12,1519.48,1599.01,1511.37,1599.01,29856000,1599.01
2008-05-05,1490.14,1540.19,1490.14,1519.48,28934000,1519.48
2008-04-28,1489.45,1504.68,1437.69,1490.14,37846000,1490.14
2008-04-21,1488.48,1526.04,1460.67,1489.45,30280000,1489.45
2008-04-14,1384.27,1489.43,1384.27,1488.48,33534000,1488.48
2008-04-07,1392.77,1432.13,1383.59,1384.27,32444000,1384.27
2008-03-31,1334.07,1402.74,1325.87,1392.77,38850000,1392.77
2008-03-24,1324.49,1372.04,1322.22,1334.07,38130000,1334.07
2008-03-17,1381.08,1381.08,1282.90,1324.49,55152500,1324.49
2008-03-10,1366.24,1420.69,1354.64,1381.08,47884000,1381.08
2008-03-03,1420.75,1440.24,1352.03,1366.24,47778000,1366.24
2008-02-25,1412.14,1472.74,1411.81,1420.75,45938000,1420.75
2008-02-19,1376.87,1431.21,1376.87,1412.14,37880000,1412.14
2008-02-11,1331.20,1402.10,1316.19,1376.87,38052000,1376.87
2008-02-04,1384.36,1387.91,1281.41,1331.20,41040000,1331.20
2008-01-28,1331.28,1398.49,1314.02,1384.36,47760000,1384.36
2008-01-22,1348.47,1380.20,1211.90,1331.28,61812500,1331.28
2008-01-14,1463.80,1484.00,1284.05,1348.47,59210000,1348.47
2008-01-07,1525.45,1542.25,1458.72,1463.80,50036000,1463.80
2007-12-31,1577.49,1581.50,1524.01,1525.45,43535000,1525.45
2007-12-24,1547.35,1581.35,1544.90,1577.49,34917500,1577.49
2007-12-17,1482.64,1548.46,1454.80,1547.35,52626000,1547.35
2007-12-10,1478.82,1501.97,1449.42,1482.64,47048000,1482.64
2007-12-03,1429.64,1481.42,1420.81,1478.82,45146000,1478.82
2007-11-26,1431.02,1442.32,1353.85,1429.64,47530000,1429.64
2007-11-19,1423.63,1447.50,1395.29,1431.02,44767500,1431.02
2007-11-12,1463.39,1463.39,1382.45,1423.63,53290000,1423.63
2007-11-05,1471.33,1519.04,1452.95,1463.39,55218000,1463.39
2007-10-29,1506.41,1519.48,1447.93,1471.33,48574000,1471.33
2007-10-22,1456.95,1509.49,1418.28,1506.41,48792000,1506.41
2007-10-15,1480.04,1510.93,1454.56,1456.95,43370000,1456.95
2007-10-08,1436.73,1486.21,1427.64,1480.04,39978000,1480.04
2007-10-01,1440.15,1454.36,1400.90,1436.73,38174000,1436.73
2007-09-24,1469.68,1475.90,1429.02,1440.15,35910000,1440.15
2007-09-17,1409.92,1477.68,1397.38,1469.68,41738000,1469.68
2007-09-10,1378.92,1419.22,1349.00,1409.92,33626000,1409.92
2007-09-04,1365.76,1405.42,1363.48,1378.92,38970000,1378.92
2007-08-27,1352.55,1376.97,1304.83,1365.76,36550000,1365.76
2007-08-20,1309.56,1353.60,1285.65,1352.55,36460000,1352.55
2007-08-13,1326.18,1343.41,1226.81,1309.56,65210000,1309.56
2007-08-06,1295.46,1366.34,1269.98,1326.18,61058000,1326.18
2007-07-30,1354.35,1394.50,1294.57,1295.46,52420000,1295.46
2007-07-23,1470.07,1483.04,1340.92,1354.35,52448000,1354.35
2007-07-16,1514.99,1514.99,1459.81,1470.07,42020000,1470.07
2007-07-09,1459.08,1522.10,1459.08,1514.99,43622000,1514.99
2007-07-02,1409.92,1462.83,1409.92,1459.08,35540000,1459.08
2007-06-25,1412.11,1421.92,1356.77,1409.92,50518000,1409.92
2007-06-18,1434.81,1445.74,1396.57,1412.11,50884000,1412.11
2007-06-11,1370.73,1436.84,1356.95,1434.81,48464000,1434.81
2007-06-04,1388.08,1410.43,1346.82,1370.73,49190000,1370.73
2007-05-29,1359.86,1391.01,1340.80,1388.08,43917500,1388.08
2007-05-21,1348.94,1373.24,1333.70,1359.86,44480000,1359.86
2007-05-14,1296.86,1350.16,1286.67,1348.94,47032000,1348.94
2007-05-07,1298.19,1299.99,1269.77,1296.86,42888000,1296.86
2007-04-30,1284.45,1315.23,1265.31,1298.19,42736000,1298.19
2007-04-23,1271.75,1297.97,1261.15,1284.45,41426000,1284.45
2007-04-16,1271.19,1278.93,1248.99,1271.75,45198000,1271.75
2007-04-09,1242.59,1272.86,1235.42,1271.19,42490000,1271.19
2007-04-02,1216.31,1245.80,1216.31,1242.59,40430000,1242.59
2007-03-26,1213.44,1236.45,1206.43,1216.31,43450000,1216.31
2007-03-19,1135.23,1218.57,1135.23,1213.44,46116000,1213.44
2007-03-12,1155.06,1163.29,1126.26,1135.23,42810000,1135.23
2007-03-05,1122.03,1163.70,1102.67,1155.06,51140000,1155.06
2007-02-26,1179.52,1194.89,1117.51,1122.03,70246000,1122.03
2007-02-20,1162.21,1184.27,1145.24,1179.52,52652500,1179.52
2007-02-12,1163.36,1179.46,1143.78,1162.21,43750000,1162.21
2007-02-05,1175.85,1179.03,1152.39,1163.36,42916000,1163.36
2007-01-29,1141.97,1183.86,1133.72,1175.85,44606000,1175.85
2007-01-22,1137.66,1162.01,1123.30,1141.97,48596000,1141.97
