Date,Open,High,Low,Close,Volume,Adj Close
2011-08-01,105.45,106.95,93.25,95.43,000,95.43
2011-07-25,109.20,109.70,103.31,105.45,000,105.45
2011-07-18,102.49,109.58,99.71,109.20,000,109.20
2011-07-11,106.84,106.84,101.79,102.49,000,102.49
2011-07-05,109.49,109.49,106.01,106.84,000,106.84
2011-06-27,103.99,109.64,103.64,109.49,000,109.49
2011-06-20,106.63,107.96,103.89,103.99,000,103.99
2011-06-13,106.75,108.72,105.01,106.63,000,106.63
2011-06-06,109.82,109.82,105.74,106.75,000,106.75
2011-05-31,114.66,116.22,109.68,109.82,000,109.82
2011-05-23,114.54,114.77,111.85,114.66,000,114.66
2011-05-16,116.10,116.78,113.28,114.54,000,114.54
2011-05-09,118.98,120.17,115.71,116.10,000,116.10
2011-05-02,121.45,122.14,117.41,118.98,000,118.98
2011-04-25,121.38,121.75,120.25,121.45,000,121.45
2011-04-18,120.03,121.56,116.90,121.38,000,121.38
2011-04-11,120.99,122.00,118.50,120.03,000,120.03
2011-04-04,122.00,122.94,120.47,120.99,000,120.99
2011-03-28,120.52,122.50,118.76,122.00,000,122.00
2011-03-21,118.66,121.34,118.57,120.52,000,120.52
2011-03-14,121.25,121.25,114.83,118.66,000,118.66
2011-03-07,123.42,124.31,120.39,121.25,000,121.25
2011-02-28,125.36,126.04,122.52,123.42,000,123.42
2011-02-22,129.91,129.91,122.10,125.36,000,125.36
2011-02-14,128.50,130.38,128.23,129.91,000,129.91
2011-02-07,124.31,128.53,124.31,128.50,000,128.50
2011-01-31,122.56,126.28,122.56,124.31,000,124.31
2011-01-24,124.34,125.96,122.18,122.56,000,122.56
2011-01-18,127.25,127.25,123.36,124.34,000,124.34
2011-01-10,123.97,127.28,122.75,127.25,000,127.25
2011-01-03,121.51,124.84,121.51,123.97,000,123.97
2010-12-27,121.37,122.73,120.80,121.51,000,121.51
2010-12-20,118.43,121.86,117.95,121.37,000,121.37
2010-12-13,118.86,120.01,117.35,118.43,000,118.43
2010-12-06,116.42,119.07,115.92,118.86,000,118.86
2010-11-29,110.63,116.48,109.53,116.42,000,116.42
2010-11-22,112.90,112.90,109.92,110.63,000,110.63
2010-11-15,112.82,114.54,111.19,112.90,000,112.90
2010-11-08,115.97,115.97,112.38,112.82,000,112.82
2010-11-01,109.37,116.35,108.09,115.97,000,115.97
2010-10-25,108.73,110.36,107.46,109.37,000,109.37
2010-10-18,106.33,109.72,106.28,108.73,000,108.73
2010-10-11,106.72,107.63,105.23,106.33,000,106.33
2010-10-04,104.34,106.95,102.06,106.72,000,106.72
2010-09-27,104.30,104.90,102.04,104.34,000,104.34
2010-09-20,104.34,106.07,101.17,104.30,000,104.30
2010-09-13,104.33,106.31,103.60,104.33,000,104.33
2010-09-07,104.55,104.93,102.50,104.33,000,104.33
2010-08-30,100.54,104.56,97.05,104.54,000,104.54
2010-08-23,103.42,104.10,98.16,100.54,000,100.54
2010-08-16,103.65,106.34,102.14,103.42,000,103.42
2010-08-09,109.95,110.75,103.65,103.65,000,103.65
2010-08-02,106.72,110.52,106.72,109.95,000,109.95
2010-07-26,104.75,107.86,104.08,106.72,000,106.72
2010-07-19,101.60,105.33,100.20,104.75,000,104.75
2010-07-12,100.97,104.33,99.86,101.60,000,101.60
2010-07-06,95.78,100.97,95.66,100.97,000,100.97
2010-06-28,103.85,103.88,94.16,95.78,000,95.78
2010-06-21,106.19,107.60,102.25,103.85,000,103.85
2010-06-14,106.60,108.43,105.13,106.19,000,106.19
2010-06-07,106.43,106.95,101.69,106.60,000,106.60
2010-06-01,108.63,109.95,105.73,106.43,000,106.43
2010-05-24,108.38,110.52,103.00,108.63,000,108.63
2010-05-17,112.94,114.03,104.11,108.38,000,108.38
2010-05-10,111.25,116.63,111.25,112.94,000,112.94
2010-05-03,120.03,122.11,108.52,111.25,000,111.25
2010-04-26,123.93,124.01,118.40,120.03,000,120.03
2010-04-19,119.95,124.07,118.76,123.93,000,123.93
2010-04-12,121.80,124.70,118.06,119.95,000,119.95
2010-04-05,117.57,121.93,117.46,121.80,000,121.80
2010-03-29,116.60,118.26,116.53,117.57,000,117.57
2010-03-22,118.16,119.48,116.15,116.60,000,116.60
2010-03-15,118.88,120.77,116.94,118.16,000,118.16
2010-03-08,117.59,119.61,117.47,118.88,000,118.88
2010-03-01,114.16,118.03,114.16,117.59,000,117.59
2010-02-22,114.92,115.28,111.61,114.16,000,114.16
2010-02-16,111.60,115.30,111.60,114.92,000,114.92
2010-02-08,110.15,111.69,109.01,111.60,000,111.60
2010-02-01,111.24,115.34,106.91,110.15,000,110.15
2010-01-25,114.74,116.80,111.00,111.24,000,111.24
2010-01-19,117.93,119.37,114.44,114.74,000,114.74
2010-01-11,119.89,120.25,116.72,117.93,000,117.93
2010-01-04,115.04,120.53,115.04,119.89,000,119.89
2009-12-28,116.34,116.45,114.63,115.04,000,115.04
2009-12-21,113.09,116.59,112.63,116.34,000,116.34
2009-12-14,112.50,113.93,111.02,113.09,000,113.09
2009-12-07,115.36,115.36,111.54,112.50,000,112.50
2009-11-30,111.41,116.13,111.41,115.36,000,115.36
2009-11-23,115.83,117.09,110.82,111.00,000,111.00
2009-11-16,117.70,120.06,115.29,115.83,000,115.83
2009-11-09,114.76,120.17,114.76,117.70,000,117.70
2009-11-02,111.85,114.83,109.37,114.76,000,114.76
2009-10-26,118.34,119.53,106.35,111.85,000,111.85
2009-10-19,123.28,125.39,117.80,118.34,000,118.34
2009-10-12,124.06,126.47,121.63,123.28,000,123.28
2009-10-05,116.40,124.40,116.40,124.06,000,124.06
2009-09-28,115.17,120.94,114.34,116.40,000,116.40
2009-09-21,119.17,123.75,114.08,115.17,000,115.17
2009-09-14,114.65,119.66,113.99,119.17,000,119.17
2009-09-08,110.85,116.11,110.85,114.65,000,114.65
2009-08-31,113.52,114.85,107.79,110.85,000,110.85
2009-08-24,111.08,114.31,109.91,113.52,000,113.52
2009-08-17,109.75,111.31,105.83,111.08,000,111.08
2009-08-10,112.04,112.81,108.41,109.75,000,109.75
2009-08-03,108.87,113.45,108.36,112.04,000,112.04
2009-07-27,105.09,109.18,104.78,109.01,000,109.01
2009-07-20,98.53,105.10,98.53,105.09,000,105.09
2009-07-13,93.08,100.03,92.90,98.53,000,98.53
2009-07-06,95.77,96.65,90.09,93.08,000,93.08
2009-06-29,99.26,100.34,95.77,95.77,000,95.77
2009-06-22,98.26,99.59,92.50,99.25,000,99.25
2009-06-15,103.43,103.43,96.39,98.26,000,98.26
2009-06-08,103.22,104.01,99.87,103.43,000,103.43
2009-06-01,99.55,104.41,98.59,103.23,000,103.23
2009-05-26,95.61,99.89,95.02,99.55,000,99.55
2009-05-18,91.75,99.69,91.75,95.61,000,95.61
2009-05-11,100.96,100.96,90.20,91.75,000,91.75
2009-05-04,91.23,100.96,91.13,100.96,000,100.96
2009-04-27,92.63,92.90,88.46,91.23,000,91.23
2009-04-20,93.04,95.54,85.01,92.63,000,92.63
2009-04-13,86.17,95.21,83.12,93.04,000,93.04
2009-04-06,84.36,86.21,77.02,86.17,000,86.17
2009-03-30,80.15,84.36,74.06,84.36,000,84.36
2009-03-23,71.88,83.45,71.88,80.15,000,80.15
2009-03-16,71.46,81.18,68.63,71.88,000,71.88
2009-03-09,56.92,71.53,55.54,71.46,000,71.46
2009-03-02,64.42,64.42,55.19,56.92,000,56.92
2009-02-23,67.44,70.95,63.87,64.42,000,64.42
2009-02-17,75.46,75.46,64.55,67.44,000,67.44
2009-02-09,80.68,81.66,73.14,75.46,000,75.46
2009-02-02,72.57,80.89,70.30,80.68,000,80.68
2009-01-26,72.69,80.91,70.27,72.57,000,72.57
2009-01-20,71.95,73.39,63.48,72.69,000,72.69
2009-01-12,78.64,79.51,68.86,71.95,000,71.95
2009-01-05,80.07,84.82,78.20,78.64,000,78.64
2008-12-29,71.45,80.24,69.01,80.07,000,80.07
2008-12-22,74.88,74.93,69.53,71.45,000,71.45
2008-12-15,73.03,79.12,68.91,74.88,000,74.88
2008-12-08,75.84,80.15,69.29,73.03,000,73.03
2008-12-01,77.53,77.53,62.90,75.84,000,75.84
2008-11-24,56.29,77.53,56.29,77.53,000,77.53
2008-11-17,72.00,72.00,51.46,56.29,000,56.29
2008-11-10,83.85,85.11,65.34,72.00,000,72.00
2008-11-03,90.53,96.09,81.38,83.85,000,83.85
2008-10-27,81.58,90.57,72.79,90.53,000,90.53
2008-10-20,98.79,103.08,79.65,81.58,000,81.58
2008-10-13,87.72,111.68,87.72,98.79,000,98.79
2008-10-06,117.91,117.91,75.68,87.72,000,87.72
2008-09-29,130.03,130.03,112.39,117.91,000,117.91
2008-09-22,143.12,143.12,124.30,130.03,000,130.03
2008-09-15,132.99,143.12,100.62,143.12,000,143.12
2008-09-08,150.44,159.23,127.44,132.99,000,132.99
2008-09-02,151.38,155.60,143.13,150.44,000,150.44
2008-08-25,145.60,152.52,139.03,151.38,000,151.38
2008-08-18,150.40,150.40,138.37,145.60,000,145.60
2008-08-11,154.80,160.56,143.14,150.40,000,150.40
2008-08-04,151.75,156.31,146.72,154.80,000,154.80
2008-07-28,144.62,152.42,136.62,151.75,000,151.75
2008-07-21,153.93,164.50,142.81,144.62,000,144.62
2008-07-14,134.57,155.06,120.97,153.93,000,153.93
2008-07-07,144.05,148.17,130.98,134.57,000,134.57
2008-06-30,148.94,149.97,142.53,144.05,000,144.05
2008-06-23,157.79,160.24,147.19,148.94,000,148.94
2008-06-16,162.70,167.57,156.63,157.79,000,157.79
2008-06-09,162.05,162.75,152.51,162.70,000,162.70
2008-06-02,168.07,170.47,149.79,162.05,000,162.05
2008-05-27,161.57,169.86,161.24,167.90,000,167.90
2008-05-19,174.95,177.32,160.85,161.57,000,161.57
2008-05-12,171.22,177.84,171.22,174.95,000,174.95
2008-05-05,182.50,183.21,169.34,171.22,000,171.22
2008-04-28,174.93,185.12,173.03,182.50,000,182.50
2008-04-21,164.38,175.38,159.58,174.93,000,174.93
2008-04-14,153.31,166.28,148.71,164.29,000,164.29
2008-04-07,165.58,171.23,152.70,153.31,000,153.31
2008-03-31,150.98,172.52,149.31,165.58,000,165.58
2008-03-24,162.44,171.97,150.75,150.97,000,150.97
2008-03-17,156.66,162.61,130.00,162.44,000,162.44
2008-03-10,168.77,177.16,155.63,156.66,000,156.66
2008-03-03,181.58,182.52,164.82,168.77,000,168.77
2008-02-25,192.18,200.28,181.57,181.58,000,181.58
2008-02-19,193.21,196.07,184.64,192.18,000,192.18
2008-02-11,194.74,197.07,189.41,193.21,000,193.21
2008-02-04,211.96,212.84,191.24,194.74,000,194.74
2008-01-28,189.85,212.28,187.03,211.96,000,211.96
2008-01-22,177.87,197.92,168.92,189.85,000,189.85
2008-01-14,191.48,195.92,169.06,177.87,000,177.87
2008-01-07,192.54,195.33,177.40,191.48,000,191.48
2007-12-31,206.45,208.98,191.44,192.54,000,192.54
2007-12-24,209.18,212.24,189.90,206.45,000,206.45
2007-12-17,206.21,209.34,197.59,209.19,000,209.19
2007-12-10,213.52,220.64,201.49,206.21,000,206.21
2007-12-03,211.35,216.47,203.05,213.52,000,213.52
2007-11-26,203.09,217.63,194.09,211.35,000,211.35
2007-11-19,208.90,208.90,191.14,203.09,000,203.09
2007-11-12,208.37,220.86,200.65,208.90,000,208.90
2007-11-05,219.95,219.95,199.57,208.37,000,208.37
2007-10-29,233.31,238.50,215.24,219.95,000,219.95
2007-10-22,223.86,233.79,220.03,233.31,000,233.31
2007-10-15,242.38,242.38,222.95,223.86,000,223.86
2007-10-08,243.50,246.21,238.79,242.38,000,242.38
2007-10-01,230.69,243.92,229.93,243.50,000,243.50
2007-09-24,232.00,232.55,223.39,230.69,000,230.69
2007-09-17,226.79,240.68,222.70,232.00,000,232.00
2007-09-10,216.66,227.02,213.11,226.79,000,226.79
2007-09-04,222.19,229.28,214.98,216.66,000,216.66
2007-08-27,227.04,227.04,213.56,222.19,000,222.19
2007-08-20,221.90,227.75,215.85,227.04,000,227.04
2007-08-13,220.28,225.59,194.91,221.90,000,221.90
2007-08-06,214.35,235.69,208.34,220.28,000,220.28
2007-07-30,231.98,239.03,214.00,214.35,000,214.35
2007-07-23,248.71,250.81,227.60,231.98,000,231.98
2007-07-16,261.78,262.92,246.47,248.71,000,248.71
2007-07-09,260.80,262.53,250.57,261.78,000,261.78
2007-07-02,251.62,261.01,251.62,260.80,000,260.80
2007-06-25,255.60,257.18,248.96,251.62,000,251.62
2007-06-18,265.13,266.45,254.78,255.61,000,255.61
2007-06-11,263.27,267.89,260.17,265.13,000,265.13
2007-06-04,267.69,267.69,257.17,263.27,000,263.27
2007-05-29,253.76,268.65,252.82,267.69,000,267.69
2007-05-21,254.63,260.61,252.70,253.76,000,253.76
2007-05-14,256.08,256.43,248.53,254.63,000,254.63
2007-05-07,259.19,260.12,252.71,256.08,000,256.08
2007-04-30,252.44,259.24,246.87,259.19,000,259.19
2007-04-23,249.01,252.55,245.95,252.44,000,252.44
2007-04-16,240.27,250.62,240.27,249.01,000,249.01
2007-04-09,239.20,240.88,236.72,240.27,000,240.27
2007-04-02,234.56,240.02,231.63,239.20,000,239.20
2007-03-26,241.65,242.07,232.73,234.56,000,234.56
2007-03-19,227.14,242.02,227.14,241.65,000,241.65
2007-03-12,234.32,235.26,220.67,227.14,000,227.14
2007-03-05,231.55,236.86,225.45,234.32,000,234.32
2007-02-26,250.61,251.99,229.35,231.55,000,231.55
2007-02-20,253.71,257.40,249.92,250.61,000,250.61
2007-02-12,250.66,255.37,247.06,253.71,000,253.71
2007-02-05,256.28,256.78,248.81,250.66,000,250.66
2007-01-29,251.47,257.28,248.10,256.28,000,256.28
2007-01-22,253.93,258.86,248.48,251.47,000,251.47
2007-01-16,256.81,259.23,251.93,253.93,000,253.93
2007-01-08,242.55,257.27,241.28,256.81,000,256.81
2007-01-03,241.71,246.06,241.71,242.55,000,242.55
2006-12-26,239.47,243.96,239.31,241.69,000,241.69
2006-12-18,242.93,244.45,238.00,239.47,000,239.47
2006-12-11,244.14,244.75,239.90,242.93,000,242.93
2006-12-04,235.51,245.95,235.51,244.14,000,244.14
2006-11-27,247.00,247.00,232.59,235.51,000,235.51
2006-11-20,241.89,248.18,241.89,247.00,000,247.00
2006-11-13,234.62,242.99,234.26,241.89,000,241.89
2006-11-06,230.36,238.52,230.36,234.62,000,234.62
2006-10-30,233.73,237.15,227.83,230.36,000,230.36
2006-10-23,229.14,236.54,229.02,233.73,000,233.73
2006-10-16,233.72,235.11,228.13,229.14,000,229.14
2006-10-09,235.78,240.12,227.20,233.72,000,233.72
2006-10-02,228.68,237.80,227.43,235.78,000,235.78
2006-09-25,225.14,230.61,224.64,228.68,000,228.68
2006-09-18,224.91,228.86,220.75,225.14,000,225.14
2006-09-11,209.43,226.32,207.38,224.91,000,224.91
2006-09-05,211.33,213.64,206.84,209.43,000,209.43
2006-08-28,209.06,211.51,205.46,211.33,000,211.33
2006-08-21,217.61,217.61,208.85,209.06,000,209.06
2006-08-14,208.04,219.24,206.81,217.61,000,217.61
2006-08-07,216.25,216.85,206.03,208.04,000,208.04
2006-07-31,211.60,219.89,207.76,216.25,000,216.25
2006-07-24,202.22,212.12,202.14,211.60,000,211.60
2006-07-17,197.99,208.18,195.68,202.22,000,202.22
2006-07-10,210.38,211.95,196.30,197.99,000,197.99
2006-07-03,213.70,217.86,210.13,210.38,000,210.38
2006-06-26,207.85,214.08,202.25,213.70,000,213.70
2006-06-19,203.35,209.07,200.20,207.85,000,207.85
2006-06-12,209.71,210.53,189.89,203.35,000,203.35
2006-06-05,217.46,218.00,203.18,209.71,000,209.71
2006-05-30,217.96,221.28,211.51,217.46,000,217.46
2006-05-22,215.46,218.17,203.48,217.96,000,217.96
2006-05-15,222.22,222.64,211.88,215.46,000,215.46
2006-05-08,235.41,235.87,222.05,222.22,000,222.22
2006-05-01,231.39,235.53,223.39,235.41,000,235.41
2006-04-24,240.45,240.45,230.87,231.39,000,231.39
2006-04-17,231.23,242.09,230.54,240.45,000,240.45
2006-04-10,233.73,235.92,228.86,231.23,000,231.23
2006-04-03,229.40,236.17,228.48,233.73,000,233.73
2006-03-27,224.87,231.23,223.04,229.40,000,229.40
2006-03-20,225.56,227.16,221.42,224.87,000,224.87
2006-03-13,218.22,226.02,217.04,225.56,000,225.56
2006-03-06,225.64,226.69,216.27,218.22,000,218.22
2006-02-27,224.42,227.72,220.81,225.64,000,225.64
2006-02-21,220.56,225.57,219.37,224.42,000,224.42
2006-02-13,212.82,221.12,210.91,220.56,000,220.56
2006-02-06,214.14,216.18,209.35,212.82,000,212.82
2006-01-30,214.16,217.72,212.41,214.14,000,214.14
2006-01-23,204.11,215.62,204.11,214.16,000,214.16
2006-01-17,206.51,209.50,202.69,204.11,000,204.11
2006-01-09,203.32,208.45,203.25,206.51,000,206.51
2006-01-03,196.30,203.93,193.24,203.32,000,203.32
2005-12-27,198.89,200.04,195.52,196.30,000,196.30
2005-12-19,197.04,199.30,195.25,198.89,000,198.89
2005-12-12,194.28,198.21,192.78,197.04,000,197.04
2005-12-05,196.12,198.87,193.01,194.28,000,194.28
2005-11-28,199.03,199.18,192.05,196.12,000,196.12
2005-11-21,193.07,199.54,192.94,199.03,000,199.03
2005-11-14,192.55,193.64,187.85,193.07,000,193.07
2005-11-07,186.33,192.77,184.58,192.55,000,192.55
2005-10-31,179.40,187.10,179.40,186.33,000,186.33
2005-10-24,174.52,181.32,174.52,179.40,000,179.40
2005-10-17,169.68,177.14,169.31,174.52,000,174.52
2005-10-10,176.77,177.34,164.73,169.68,000,169.68
2005-10-03,180.46,181.56,175.46,176.77,000,176.77
2005-09-26,174.67,180.46,174.15,180.46,000,180.46
2005-09-19,176.39,178.88,171.75,174.67,000,174.67
2005-09-12,174.93,178.71,174.08,176.39,000,176.39
2005-09-06,170.34,174.97,170.34,174.93,000,174.93
2005-08-29,167.53,172.13,166.12,170.34,000,170.34
2005-08-22,170.19,171.50,166.71,167.53,000,167.53
2005-08-15,171.37,172.26,168.72,170.19,000,170.19
