Date,Open,High,Low,Close,Volume,Adj Close
2007-04-30,827.21,840.69,818.00,838.12,42736000,838.12
2007-04-23,809.82,830.42,806.24,827.21,41426000,827.21
2007-04-16,797.07,811.97,796.70,809.82,45198000,809.82
2007-04-09,795.24,798.69,785.77,797.07,42490000,797.07
2007-04-02,777.69,795.25,772.85,795.24,40430000,795.24
2007-03-26,786.09,790.97,770.42,777.69,43450000,777.69
2007-03-19,765.12,791.67,765.12,786.09,46116000,786.09
2007-03-12,767.51,775.74,754.46,765.12,42810000,765.12
2007-03-05,761.20,776.38,754.85,767.51,51140000,767.51
2007-02-26,803.47,807.08,755.00,761.20,70246000,761.20
2007-02-20,804.56,812.52,798.51,803.47,52652500,803.47
2007-02-12,797.44,810.01,793.44,804.56,43750000,804.56
2007-02-05,808.94,811.65,795.61,797.44,42916000,797.44
2007-01-29,802.09,816.33,801.13,808.94,44606000,808.94
2007-01-22,806.34,816.05,794.50,802.09,48596000,802.09
2007-01-16,835.92,835.92,801.62,806.34,51897500,806.34
2007-01-08,810.75,836.68,810.37,835.92,51274000,835.92
2007-01-03,797.44,816.74,791.88,810.75,60253300,810.75
2006-12-26,790.13,804.62,788.70,797.31,43215000,797.31
2006-12-18,810.02,814.75,790.13,790.13,49062000,790.13
2006-12-11,800.21,813.85,795.46,810.02,48786000,810.02
2006-12-04,800.59,814.89,794.56,800.21,52218000,800.21
2006-11-27,820.42,820.42,794.24,800.59,56852000,800.59
2006-11-20,812.36,823.60,808.97,820.42,42550000,820.42
2006-11-13,793.13,815.63,792.42,812.36,54818000,812.36
2006-11-06,771.14,798.38,771.14,793.13,51780000,793.13
2006-10-30,773.33,787.88,767.96,771.14,52136000,771.14
2006-10-23,779.17,788.30,770.61,773.33,47944000,773.33
2006-10-16,778.97,784.07,765.53,779.17,50014000,779.17
2006-10-09,759.37,781.27,757.05,778.97,47280000,778.97
2006-10-02,747.74,762.44,741.36,759.37,49738000,759.37
2006-09-25,730.01,752.51,730.01,747.74,49744000,747.74
2006-09-18,736.49,745.22,725.37,730.01,48742000,730.01
2006-09-11,712.45,741.74,707.47,736.49,52102000,736.49
2006-09-05,718.23,720.71,702.82,712.45,49627500,712.45
2006-08-28,702.00,720.05,701.05,718.23,42990000,718.23
2006-08-21,705.64,705.64,694.45,702.00,40852000,702.00
2006-08-14,665.24,706.05,665.24,705.64,49856000,705.64
2006-08-07,661.67,676.05,656.77,665.24,47012000,665.24
2006-07-31,665.16,668.70,651.45,661.67,50922000,661.67
2006-07-24,638.89,666.11,638.89,665.16,56008000,665.16
2006-07-17,636.30,654.46,631.94,638.89,58108000,638.89
2006-07-10,669.58,673.74,633.53,636.30,59322000,636.30
2006-07-03,674.07,684.47,667.47,669.58,54722500,669.58
2006-06-26,667.23,681.80,659.02,674.07,78022000,674.07
2006-06-19,664.96,679.52,663.05,667.23,56302000,667.23
2006-06-12,655.55,668.82,643.53,664.96,88122000,664.96
2006-06-05,684.58,684.58,649.75,655.55,84374000,655.55
2006-05-30,690.76,690.76,676.07,684.58,71592500,684.58
2006-05-22,683.04,691.03,674.42,690.76,81862000,690.76
2006-05-15,696.76,699.49,675.09,683.04,101114000,683.04
2006-05-08,726.01,733.52,695.93,696.76,93600000,696.76
2006-05-01,721.77,726.58,712.08,726.01,88052000,726.01
2006-04-24,734.59,749.59,720.15,721.77,81026000,721.77
2006-04-17,736.53,749.61,725.79,734.59,92552000,734.59
2006-04-10,741.38,744.21,733.36,736.53,83215000,736.53
2006-04-03,736.56,753.95,736.56,741.38,93992000,741.38
2006-03-27,734.28,745.39,725.77,736.56,84248000,736.56
2006-03-20,736.70,749.73,729.97,734.28,72106000,734.28
2006-03-13,726.39,742.44,725.19,736.70,74256000,736.70
2006-03-06,735.58,741.02,720.15,726.39,77328000,726.39
2006-02-27,725.84,743.61,725.84,735.58,77338000,735.58
2006-02-21,733.83,733.83,722.75,725.84,74740000,725.84
2006-02-13,731.91,742.05,721.92,733.83,73802000,733.83
2006-02-06,721.51,736.58,713.75,731.91,85454000,731.91
2006-01-30,736.53,743.00,720.33,721.51,90552000,721.51
2006-01-23,729.37,741.26,722.42,736.53,83366000,736.53
2006-01-17,767.28,767.28,728.69,729.37,88530000,729.37
2006-01-09,766.64,774.64,760.57,767.41,83578000,767.41
2006-01-03,727.05,766.66,725.83,766.64,84030000,766.64
2005-12-27,742.90,747.61,725.39,727.05,68820000,727.05
2005-12-19,748.57,748.57,736.90,742.90,65442000,742.90
2005-12-12,756.62,760.56,748.31,748.57,76522000,748.57
2005-12-05,763.50,766.31,747.17,756.62,76012000,756.62
2005-11-28,756.87,766.47,751.34,763.50,75746000,763.50
2005-11-21,745.12,759.56,741.06,756.87,64350000,756.87
2005-11-14,732.03,748.81,729.12,745.12,70038000,745.12
2005-11-07,722.17,734.28,715.04,732.03,63792000,732.03
2005-10-31,700.43,722.38,700.43,722.17,69314000,722.17
2005-10-24,695.32,706.20,691.21,700.43,67668000,700.43
2005-10-17,691.44,704.20,686.56,696.29,72794000,696.29
2005-10-10,692.57,694.93,681.59,691.44,73126000,691.44
2005-10-03,715.29,718.83,685.58,691.63,85734000,691.63
2005-09-26,704.89,716.23,699.04,715.29,75240000,715.29
2005-09-19,719.70,722.71,699.01,704.44,78228000,704.44
2005-09-12,724.92,728.95,714.54,719.70,69446000,719.70
2005-09-06,715.08,727.37,715.08,724.92,65610000,724.92
2005-08-29,711.17,720.63,707.79,715.08,67186000,715.08
2005-08-22,714.34,722.66,709.23,711.17,59726000,711.17
2005-08-15,718.17,723.84,710.55,714.34,60296000,714.34
2005-08-08,733.60,738.75,715.25,718.17,65822000,718.17
2005-08-01,724.67,741.10,724.67,733.60,66342000,733.60
2005-07-25,726.96,731.52,722.42,724.67,68156000,724.67
2005-07-18,733.31,743.37,724.38,726.96,58680000,726.96
2005-07-11,708.56,734.48,708.56,733.31,59490000,733.31
2005-07-05,689.57,709.06,686.66,708.56,60975000,708.56
2005-06-27,691.73,700.76,685.83,689.57,56246000,689.57
2005-06-20,702.11,716.19,691.68,691.73,67488000,691.73
2005-06-13,698.89,707.41,691.42,702.11,63456000,702.11
2005-06-06,703.01,709.58,695.21,698.89,52002000,698.89
2005-05-31,710.77,713.68,701.35,703.01,53572500,703.01
2005-05-23,698.91,712.76,698.60,710.77,49654000,710.77
2005-05-16,675.25,699.73,673.88,698.91,55518000,698.91
2005-05-09,665.43,677.02,652.25,675.25,56466000,675.25
2005-05-02,652.17,667.68,649.94,665.43,55488000,665.43
2005-04-25,651.70,661.42,642.67,652.17,61144000,652.17
2005-04-18,637.65,660.35,635.85,651.70,66896000,651.70
2005-04-11,678.43,680.06,637.10,637.65,66832000,637.65
2005-04-04,672.76,685.61,668.86,678.99,57088000,678.99
2005-03-28,670.76,682.27,667.26,672.76,68208000,672.76
2005-03-21,671.94,677.79,665.14,670.76,69762500,670.76
