Date,Open,High,Low,Close,Volume,Adj Close
2013-01-07,1596.88,1643.06,1596.11,1638.31,000,1638.31
2012-12-31,1516.21,1627.12,1508.20,1616.00,000,1616.00
2012-12-24,1548.30,1551.61,1509.13,1517.08,000,1517.08
2012-12-17,1531.25,1575.22,1529.40,1552.42,000,1552.42
2012-12-10,1526.71,1573.53,1526.60,1534.61,000,1534.61
2012-12-03,1536.57,1541.32,1514.31,1526.71,000,1526.71
2012-11-26,1528.68,1550.20,1485.92,1538.93,000,1538.93
2012-11-19,1456.39,1533.01,1443.68,1533.01,000,1533.01
2012-11-12,1469.96,1478.96,1401.81,1443.76,000,1443.76
2012-11-05,1431.56,1473.02,1415.59,1444.04,000,1444.04
2012-10-31,1429.83,1437.63,1391.58,1412.68,000,1412.68
2012-10-22,1505.88,1505.88,1422.92,1428.77,000,1428.77
2012-10-15,1525.42,1573.88,1502.12,1508.39,000,1508.39
2012-10-08,1589.71,1592.83,1520.76,1522.35,000,1522.35
2012-10-01,1558.24,1623.59,1558.24,1604.76,000,1604.76
2012-09-24,1590.69,1591.49,1536.52,1558.24,000,1558.24
2012-09-17,1539.53,1600.52,1538.77,1599.94,000,1599.94
2012-09-10,1511.27,1544.16,1490.40,1543.98,000,1543.98
2012-09-04,1468.80,1518.63,1455.33,1511.79,000,1511.79
2012-08-27,1476.77,1484.06,1454.44,1464.17,000,1464.17
2012-08-20,1450.01,1476.12,1436.08,1470.61,000,1470.61
2012-08-13,1440.14,1470.55,1418.44,1449.26,000,1449.26
2012-08-06,1431.20,1450.51,1427.68,1443.06,000,1443.06
2012-07-30,1513.71,1515.77,1405.42,1429.21,000,1429.21
2012-07-23,1481.24,1525.14,1437.95,1513.40,000,1513.40
2012-07-16,1482.98,1537.90,1478.58,1504.05,000,1504.05
2012-07-09,1490.88,1502.77,1433.88,1484.66,000,1484.66
2012-07-02,1476.77,1517.32,1472.12,1490.39,000,1490.39
2012-06-25,1454.89,1476.56,1410.95,1469.21,000,1469.21
2012-06-18,1443.28,1485.01,1434.51,1468.98,000,1468.98
2012-06-11,1423.63,1455.69,1386.36,1452.74,000,1452.74
2012-06-04,1381.89,1431.91,1356.83,1416.18,000,1416.18
2012-05-29,1448.05,1463.52,1379.22,1382.11,000,1382.11
2012-05-21,1428.35,1480.79,1424.21,1467.97,000,1467.97
2012-05-14,1500.19,1519.49,1417.60,1420.72,000,1420.72
2012-05-07,1472.95,1516.60,1461.73,1511.88,000,1511.88
2012-04-30,1480.24,1498.75,1451.07,1451.85,000,1451.85
2012-04-23,1420.66,1485.30,1406.48,1480.81,000,1480.81
2012-04-16,1333.53,1436.14,1306.54,1430.56,000,1430.56
2012-04-09,1384.23,1384.23,1319.97,1323.61,000,1323.61
2012-04-02,1407.10,1420.17,1386.87,1403.92,000,1403.92
2012-03-26,1345.46,1420.32,1344.39,1412.97,000,1412.97
2012-03-19,1337.43,1354.36,1316.58,1340.30,000,1340.30
2012-03-12,1321.75,1344.05,1309.50,1340.92,000,1340.92
2012-03-05,1324.15,1327.06,1270.96,1321.20,000,1321.20
2012-02-27,1335.68,1340.74,1310.52,1327.76,000,1327.76
2012-02-21,1363.77,1363.77,1308.28,1349.27,000,1349.27
2012-02-13,1358.97,1399.29,1355.42,1356.89,000,1356.89
2012-02-06,1375.76,1427.26,1353.85,1359.25,000,1359.25
2012-01-30,1307.50,1404.11,1304.56,1389.26,000,1389.26
2012-01-23,1247.77,1317.04,1223.12,1309.24,000,1309.24
2012-01-17,1247.44,1273.13,1233.02,1242.41,000,1242.41
2012-01-09,1174.86,1242.76,1165.62,1241.77,000,1241.77
2012-01-03,1110.94,1165.71,1096.34,1162.91,000,1162.91
2011-12-27,1072.02,1096.77,1070.19,1091.42,000,1091.42
2011-12-19,1032.64,1076.68,1015.80,1074.70,000,1074.70
2011-12-12,1041.52,1053.52,1010.65,1023.79,000,1023.79
2011-12-05,1077.62,1085.46,1032.62,1051.15,000,1051.15
2011-11-28,1026.96,1089.69,1024.49,1069.06,000,1069.06
2011-11-21,1025.73,1035.56,1001.33,1001.60,000,1001.60
2011-11-14,1081.98,1086.19,1033.82,1034.28,000,1034.28
2011-11-07,1105.51,1108.64,1057.34,1081.98,000,1081.98
2011-10-31,1211.56,1211.56,1087.05,1105.51,000,1105.51
2011-10-24,1155.83,1215.23,1133.67,1211.56,000,1211.56
2011-10-17,1145.87,1155.96,1094.20,1155.83,000,1155.83
2011-10-10,1116.69,1150.68,1116.69,1145.87,000,1145.87
2011-10-03,1102.56,1153.69,1041.12,1116.69,000,1116.69
2011-09-26,1142.50,1181.03,1098.09,1102.56,000,1102.56
2011-09-19,1191.65,1212.32,1113.11,1142.50,000,1142.50
2011-09-12,1147.95,1206.85,1132.67,1191.65,000,1191.65
2011-09-06,1147.81,1207.58,1114.29,1147.95,000,1147.95
2011-08-29,1140.67,1212.42,1140.67,1147.81,000,1147.81
2011-08-22,1102.90,1148.94,1084.32,1140.67,000,1140.67
2011-08-15,1129.45,1173.42,1101.05,1102.90,000,1102.90
2011-08-08,1140.58,1140.58,1053.77,1129.45,000,1129.45
2011-08-01,1353.41,1377.53,1106.17,1140.58,000,1140.58
2011-07-25,1456.09,1456.09,1321.42,1353.41,000,1353.41
2011-07-18,1435.25,1461.23,1397.37,1456.09,000,1456.09
2011-07-11,1475.01,1475.01,1427.48,1435.25,000,1435.25
2011-07-05,1477.14,1486.57,1457.52,1475.01,000,1475.01
2011-06-27,1412.98,1477.14,1408.78,1477.14,000,1477.14
2011-06-20,1393.95,1439.29,1392.67,1412.98,000,1412.98
2011-06-13,1413.22,1447.75,1392.98,1393.95,000,1393.95
2011-06-06,1468.87,1471.48,1413.22,1413.22,000,1413.22
2011-05-31,1462.14,1485.59,1457.68,1468.87,000,1468.87
2011-05-23,1476.74,1476.74,1436.49,1462.09,000,1462.09
2011-05-16,1498.20,1498.46,1460.34,1476.74,000,1476.74
2011-05-09,1471.80,1514.60,1465.66,1498.20,000,1498.20
2011-05-02,1466.72,1495.05,1437.62,1471.80,000,1471.80
2011-04-25,1437.42,1494.02,1422.25,1462.10,000,1462.10
2011-04-18,1427.65,1438.55,1390.77,1437.42,000,1437.42
2011-04-11,1383.79,1429.37,1375.11,1427.65,000,1427.65
2011-04-04,1378.35,1393.31,1368.15,1383.79,000,1383.79
2011-03-28,1305.90,1379.57,1303.29,1378.35,000,1378.35
2011-03-21,1279.77,1310.90,1264.25,1305.90,000,1305.90
2011-03-14,1285.26,1291.83,1243.59,1279.77,000,1279.77
2011-03-07,1298.60,1306.53,1269.17,1285.26,000,1285.26
2011-02-28,1286.37,1302.04,1271.87,1298.60,000,1298.60
2011-02-22,1299.57,1299.57,1256.15,1286.37,000,1286.37
2011-02-14,1293.58,1306.06,1290.84,1299.57,000,1299.57
2011-02-07,1292.28,1299.89,1271.00,1293.58,000,1293.58
2011-01-31,1266.76,1297.27,1266.76,1292.28,000,1292.28
2011-01-24,1283.35,1315.23,1265.92,1267.22,000,1267.22
2011-01-18,1322.91,1333.81,1283.24,1283.35,000,1283.35
2011-01-10,1307.55,1323.82,1285.01,1322.91,000,1322.91
2011-01-03,1297.63,1318.62,1291.86,1307.55,000,1307.55
2010-12-27,1312.80,1323.85,1297.03,1297.63,000,1297.63
2010-12-20,1301.21,1316.67,1289.65,1312.80,000,1312.80
2010-12-13,1181.43,1305.13,1170.29,1301.21,000,1301.21
2010-12-06,1174.48,1183.82,1157.72,1181.43,000,1181.43
2010-11-29,1169.02,1175.31,1140.24,1174.48,000,1174.48
2010-11-22,1173.63,1182.25,1154.02,1169.02,000,1169.02
2010-11-15,1156.62,1176.80,1147.35,1173.63,000,1173.63
2010-11-08,1171.51,1178.81,1151.79,1156.62,000,1156.62
2010-11-01,1165.15,1191.19,1155.13,1171.51,000,1171.51
2010-10-25,1149.36,1192.25,1148.83,1165.15,000,1165.15
2010-10-18,1177.20,1190.16,1136.25,1149.36,000,1149.36
2010-10-11,1173.30,1182.43,1150.87,1177.20,000,1177.20
2010-10-04,1159.14,1176.53,1144.21,1173.30,000,1173.30
2010-09-27,1169.05,1169.05,1144.74,1159.14,000,1159.14
2010-09-20,1151.03,1170.98,1140.64,1169.05,000,1169.05
2010-09-13,1140.28,1153.36,1138.36,1151.03,000,1151.03
2010-09-07,1122.89,1140.41,1103.77,1140.28,000,1140.28
2010-08-30,1072.74,1127.65,1052.33,1122.67,000,1122.67
2010-08-23,1072.16,1085.53,1037.99,1072.74,000,1072.74
2010-08-16,1078.63,1109.54,1055.25,1072.16,000,1072.16
2010-08-09,1116.86,1122.36,1054.87,1078.63,000,1078.63
2010-08-02,1059.51,1117.10,1059.51,1116.86,000,1116.86
2010-07-26,1052.12,1089.51,1035.16,1059.51,000,1059.51
2010-07-19,1015.64,1052.13,1001.80,1052.12,000,1052.12
2010-07-12,1037.69,1054.02,1012.85,1015.64,000,1015.64
2010-07-06,1006.72,1038.67,974.63,1037.69,000,1037.69
2010-06-28,1079.21,1092.68,981.04,1006.72,000,1006.72
2010-06-21,1098.45,1112.43,1056.00,1079.21,000,1079.21
2010-06-14,1067.64,1102.59,1067.64,1098.45,000,1098.45
2010-06-07,1044.06,1068.06,1005.33,1067.64,000,1067.64
2010-06-01,1052.01,1086.17,1037.24,1044.06,000,1044.06
2010-05-24,1040.56,1060.71,1006.50,1052.01,000,1052.01
2010-05-17,1085.62,1103.60,1030.16,1040.56,000,1040.56
2010-05-10,1047.37,1114.39,1047.37,1085.62,000,1085.62
2010-05-03,1198.79,1223.23,1030.21,1047.37,000,1047.37
2010-04-26,1195.76,1229.88,1169.60,1198.79,000,1198.79
2010-04-19,1226.05,1238.02,1178.96,1195.76,000,1195.76
2010-04-12,1246.93,1247.09,1216.90,1226.05,000,1226.05
2010-04-05,1241.74,1250.04,1223.29,1246.93,000,1246.93
2010-03-29,1244.65,1250.01,1226.35,1241.74,000,1241.74
2010-03-22,1221.30,1260.62,1212.01,1244.65,000,1244.65
2010-03-15,1228.04,1240.97,1214.11,1221.30,000,1221.30
2010-03-08,1173.33,1238.60,1160.42,1228.04,000,1228.04
2010-03-01,1040.76,1173.33,1040.76,1173.33,000,1173.33
2010-02-22,1025.20,1045.25,1018.81,1040.76,000,1040.76
2010-02-16,992.17,1029.52,986.17,1025.16,000,1025.16
2010-02-08,966.86,992.21,920.67,992.18,000,992.18
2010-02-01,964.34,1004.48,940.78,966.86,000,966.86
2010-01-25,960.44,976.15,952.92,964.34,000,964.34
2010-01-19,981.58,996.69,959.63,960.44,000,960.44
2010-01-11,973.10,991.55,961.17,981.58,000,981.58
2010-01-04,942.13,973.61,942.13,973.10,000,973.10
2009-12-28,942.34,948.71,941.84,942.13,000,942.13
2009-12-21,908.76,943.62,908.76,942.34,000,942.34
2009-12-14,910.30,925.87,894.20,908.76,000,908.76
2009-12-07,909.45,917.60,896.38,910.30,000,910.30
2009-11-30,887.26,922.50,883.73,909.45,000,909.45
2009-11-23,866.28,894.39,845.58,885.61,000,885.61
2009-11-16,891.24,905.26,864.50,866.28,000,866.28
2009-11-09,890.55,912.84,884.81,891.24,000,891.24
2009-11-02,821.04,892.59,821.04,890.55,000,890.55
2009-10-26,877.07,885.65,820.36,821.04,000,821.04
2009-10-19,931.02,938.08,876.81,877.07,000,877.07
2009-10-12,914.06,934.54,901.42,931.02,000,931.02
2009-10-05,888.90,923.42,888.86,914.06,000,914.06
2009-09-28,926.84,951.25,880.76,888.90,000,888.90
2009-09-21,957.05,972.65,919.17,926.84,000,926.84
2009-09-14,927.85,960.74,920.55,957.05,000,957.05
2009-09-08,924.72,939.63,917.31,927.85,000,927.85
2009-08-31,921.08,938.55,886.02,924.72,000,924.72
2009-08-24,879.18,962.23,877.06,921.08,000,921.08
2009-08-17,858.56,885.83,831.19,879.18,000,879.18
2009-08-10,860.36,883.76,850.66,858.56,000,858.56
2009-08-03,870.36,898.87,848.15,860.36,000,860.36
2009-07-27,864.53,893.69,858.75,870.25,000,870.25
2009-07-20,681.15,864.71,681.15,864.53,000,864.53
2009-07-13,646.68,693.43,639.22,681.15,000,681.15
2009-07-06,664.54,664.54,640.47,646.68,000,646.68
2009-06-29,701.20,704.91,660.91,664.54,000,664.54
2009-06-22,679.13,704.50,660.64,701.20,000,701.20
2009-06-15,683.44,685.78,649.31,679.13,000,679.13
2009-06-08,678.80,697.07,663.26,683.44,000,683.44
2009-06-01,648.69,698.20,624.21,678.80,000,678.80
2009-05-26,620.13,648.69,610.68,648.69,000,648.69
2009-05-18,615.55,645.46,615.34,620.13,000,620.13
2009-05-11,634.45,645.39,610.02,615.55,000,615.55
2009-05-04,627.00,639.65,608.11,634.45,000,634.45
2009-04-27,617.63,658.39,616.69,627.00,000,627.00
2009-04-20,638.67,638.67,597.51,617.63,000,617.63
2009-04-13,627.45,641.21,612.41,638.67,000,638.67
2009-04-06,624.64,629.27,603.92,627.45,000,627.45
2009-03-30,649.99,653.65,616.40,624.64,000,624.64
2009-03-23,623.96,666.78,623.96,649.99,000,649.99
2009-03-16,603.00,639.37,593.84,623.96,000,623.96
2009-03-09,563.87,606.38,541.69,603.00,000,603.00
2009-03-02,596.42,596.42,552.37,563.87,000,563.87
2009-02-23,659.27,663.67,594.95,596.42,000,596.42
2009-02-17,704.59,704.59,649.58,659.27,000,659.27
2009-02-09,710.88,715.92,691.19,704.59,000,704.59
2009-02-02,634.56,716.11,631.48,710.88,000,710.88
2009-01-26,630.66,659.03,627.24,634.56,000,634.56
2009-01-20,657.32,657.84,619.85,630.66,000,630.66
2009-01-12,637.24,659.73,623.81,657.32,000,657.32
2009-01-05,658.15,669.52,634.69,637.24,000,637.24
2008-12-29,627.25,658.89,611.73,658.15,000,658.15
2008-12-22,636.80,639.58,613.07,627.25,000,627.25
2008-12-15,611.83,649.35,590.75,636.80,000,636.80
2008-12-08,606.71,626.74,579.43,611.83,000,611.83
2008-12-01,595.98,606.76,550.97,606.71,000,606.71
2008-11-24,543.73,596.05,543.73,595.98,000,595.98
2008-11-17,614.70,622.98,507.95,543.73,000,543.73
2008-11-10,656.39,669.35,595.61,614.69,000,614.69
2008-11-03,674.43,692.73,644.51,656.39,000,656.39
2008-10-27,619.65,676.66,575.69,674.43,000,674.43
2008-10-20,647.52,680.21,595.64,619.65,000,619.65
2008-10-13,618.33,691.71,602.66,647.52,000,647.52
2008-10-06,734.20,734.20,584.45,618.33,000,618.33
2008-09-29,804.15,804.15,733.61,734.20,000,734.20
2008-09-22,808.64,809.36,777.46,804.15,000,804.15
2008-09-15,809.92,829.55,756.40,808.64,000,808.64
2008-09-08,802.01,814.75,792.61,809.92,000,809.92
2008-09-02,831.22,844.52,789.30,802.01,000,802.01
2008-08-25,852.20,852.24,817.67,831.22,000,831.22
2008-08-18,883.24,888.01,838.04,852.20,000,852.20
2008-08-11,857.86,893.89,853.07,883.24,000,883.24
2008-08-04,849.66,867.82,832.95,857.86,000,857.86
2008-07-28,833.98,878.27,818.98,849.66,000,849.66
2008-07-21,795.43,841.23,795.43,833.98,000,833.98
2008-07-14,763.25,805.04,756.16,795.43,000,795.43
2008-07-07,744.08,782.00,717.33,763.25,000,763.25
2008-06-30,734.94,752.71,701.03,744.08,000,744.08
2008-06-23,748.15,754.03,731.41,734.94,000,734.94
2008-06-16,750.64,758.38,710.17,748.15,000,748.15
2008-06-09,767.71,770.06,735.63,750.64,000,750.64
2008-06-02,759.18,785.21,721.62,767.71,000,767.71
2008-05-27,736.67,763.37,733.89,758.76,000,758.76
2008-05-19,753.09,760.73,733.15,736.67,000,736.67
2008-05-12,748.11,759.13,743.67,753.09,000,753.09
2008-05-05,757.70,760.59,738.84,748.11,000,748.11
2008-04-28,751.51,768.48,745.21,757.70,000,757.70
2008-04-21,762.86,762.86,737.68,751.51,000,751.51
2008-04-14,768.75,768.75,746.11,763.30,000,763.30
2008-04-07,772.68,787.97,739.19,768.75,000,768.75
2008-03-31,719.19,779.29,719.19,772.68,000,772.68
2008-03-24,695.65,741.05,695.65,719.19,000,719.19
2008-03-17,688.05,699.49,665.16,695.65,000,695.65
2008-03-10,692.24,701.83,666.20,688.05,000,688.05
2008-03-03,721.95,730.87,682.59,692.24,000,692.24
2008-02-25,706.94,745.28,706.94,721.95,000,721.95
2008-02-19,727.79,738.53,701.34,706.96,000,706.96
2008-02-11,726.39,739.27,715.36,727.79,000,727.79
2008-02-04,760.78,762.18,720.77,726.39,000,726.39
2008-01-28,739.01,764.67,735.64,760.78,000,760.78
2008-01-22,786.73,786.73,721.13,739.01,000,739.01
2008-01-14,807.83,819.75,757.53,786.73,000,786.73
2008-01-07,773.61,815.14,773.61,807.83,000,807.83
2007-12-31,792.66,794.75,771.57,773.61,000,773.61
2007-12-24,811.11,815.19,788.64,792.66,000,792.66
2007-12-17,801.09,816.04,785.22,811.15,000,811.15
2007-12-10,827.68,830.68,794.99,801.09,000,801.09
2007-12-03,828.69,834.37,809.14,827.68,000,827.68
2007-11-26,798.06,832.31,790.98,828.69,000,828.69
2007-11-19,814.09,814.09,786.74,798.06,000,798.06
2007-11-12,803.74,823.42,795.26,814.09,000,814.09
2007-11-05,826.88,826.88,800.61,803.74,000,803.74
2007-10-29,837.29,840.36,817.05,826.88,000,826.88
2007-10-22,822.74,839.04,814.28,837.29,000,837.29
2007-10-15,845.17,864.82,821.73,822.74,000,822.74
2007-10-08,843.05,850.43,830.71,845.17,000,845.17
2007-10-01,821.72,844.69,821.68,843.05,000,843.05
2007-09-24,821.49,831.01,815.86,821.72,000,821.72
2007-09-17,803.79,827.98,792.15,821.49,000,821.49
2007-09-10,790.49,817.71,783.95,803.79,000,803.79
2007-09-04,776.16,806.36,775.48,790.49,000,790.49
2007-08-27,774.97,778.05,750.45,776.16,000,776.16
2007-08-20,759.15,774.97,750.44,774.97,000,774.97
2007-08-13,760.49,774.00,735.40,759.15,000,759.15
2007-08-06,749.27,790.23,746.87,760.49,000,760.49
2007-07-30,768.68,771.14,740.02,749.27,000,749.27
2007-07-23,783.10,790.93,767.06,768.70,000,768.70
2007-07-16,795.10,795.10,778.38,783.10,000,783.10
2007-07-09,783.24,795.11,773.98,795.10,000,795.10
2007-07-02,777.49,787.91,777.47,783.24,000,783.24
2007-06-25,772.22,788.19,761.47,777.49,000,777.49
2007-06-18,808.14,809.13,739.88,772.22,000,772.22
2007-06-11,791.18,811.63,782.54,808.14,000,808.14
2007-06-04,826.80,827.58,781.13,791.18,000,791.18
2007-05-29,812.23,830.92,812.23,826.80,000,826.80
2007-05-21,808.66,824.41,804.71,812.23,000,812.23
2007-05-14,819.21,825.22,804.34,808.66,000,808.66
2007-05-07,827.97,831.96,809.90,819.21,000,819.21
2007-04-30,834.64,835.01,815.23,827.97,000,827.97
2007-04-23,823.23,838.51,823.23,834.64,000,834.64
2007-04-16,803.76,826.49,803.71,823.23,000,823.23
2007-04-09,791.48,804.36,771.99,803.76,000,803.76
2007-04-02,764.18,791.61,761.81,791.48,000,791.48
2007-03-26,757.46,766.83,750.39,764.18,000,764.18
2007-03-19,715.68,760.41,715.68,757.46,000,757.46
2007-03-12,713.70,721.65,708.53,715.68,000,715.68
2007-03-05,722.85,727.12,707.37,713.70,000,713.70
2007-02-26,773.57,778.16,720.67,722.85,000,722.85
2007-02-20,775.49,776.90,767.25,773.57,000,773.57
2007-02-12,779.01,781.54,766.95,775.49,000,775.49
2007-02-05,782.30,787.38,771.87,779.01,000,779.01
2007-01-29,766.89,786.60,762.89,782.30,000,782.30
2007-01-22,785.86,786.91,759.44,766.89,000,766.89
2007-01-16,783.52,789.29,779.43,785.86,000,785.86
2007-01-08,758.29,783.52,754.47,783.52,000,783.52
2007-01-03,754.25,766.36,742.94,758.29,000,758.29
2006-12-26,750.95,760.59,750.95,754.25,000,754.25
2006-12-18,761.51,766.17,741.47,750.95,000,750.95
2006-12-11,769.98,771.17,753.04,761.51,000,761.51
2006-12-04,765.57,780.01,764.15,769.98,000,769.98
2006-11-27,774.10,774.10,756.48,765.57,000,765.57
2006-11-20,787.93,787.93,768.85,774.10,000,774.10
2006-11-13,763.12,788.33,755.26,787.93,000,787.93
2006-11-06,756.13,777.67,751.20,763.12,000,763.12
2006-10-30,759.22,765.73,745.88,756.13,000,756.13
2006-10-23,738.96,765.33,727.47,759.22,000,759.22
2006-10-16,715.34,743.84,713.24,738.96,000,738.96
2006-10-09,707.05,717.08,701.12,715.34,000,715.34
2006-10-02,669.64,709.24,669.64,707.05,000,707.05
2006-09-25,652.14,675.91,646.63,669.64,000,669.64
2006-09-18,666.80,668.70,646.08,652.14,000,652.14
2006-09-11,660.13,669.75,650.56,666.80,000,666.80
2006-09-05,673.00,677.45,650.59,660.13,000,660.13
2006-08-28,659.47,677.04,658.99,673.00,000,673.00
2006-08-21,658.38,661.28,647.18,659.47,000,659.47
2006-08-14,623.03,661.81,623.03,658.38,000,658.38
2006-08-07,646.89,646.89,618.87,623.03,000,623.03
2006-07-31,656.21,656.24,634.30,646.89,000,646.89
2006-07-24,627.27,663.21,627.27,656.21,000,656.21
2006-07-17,632.70,644.49,617.74,627.27,000,627.27
2006-07-10,659.84,664.88,630.16,632.70,000,632.70
2006-07-03,663.91,668.69,656.95,659.84,000,659.84
2006-06-26,638.51,668.19,622.96,663.91,000,663.91
2006-06-19,650.45,651.34,630.66,638.51,000,638.51
2006-06-12,650.71,658.98,632.07,650.45,000,650.45
